,CS textfield,BB textfield,Stack,Head angle,Head tube length textfield,Seat stay junction0,Seat tube length,Seat angle,DT Length,FORK0R,BB diameter,ttd,dtd,csd,ssd,Chain stay position on BB,SSTopZOFFSET,Head tube upper extension2,Seat tube extension2,Head tube lower extension2,SEATSTAYbrdgshift,CHAINSTAYbrdgshift,SEATSTAYbrdgdia1,CHAINSTAYbrdgdia1,SEATSTAYbrdgCheck,CHAINSTAYbrdgCheck,Dropout spacing,Wall thickness Bottom Bracket,Wall thickness Top tube,Wall thickness Head tube,Wall thickness Down tube,Wall thickness Chain stay,Wall thickness Seat stay,Wall thickness Seat tube,Wheel diameter front,RDBSD,Wheel diameter rear,FDBSD,Display AEROBARS,BB length,Head tube diameter,Wheel cut,Seat tube diameter,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,Front Fender include,Rear Fender include,BELTorCHAIN,Number of cogs,Number of chainrings,Display RACK,FIRST color R_RGB,FIRST color G_RGB,FIRST color B_RGB,SPOKES composite front,SPOKES composite rear,SBLADEW front,SBLADEW rear,Saddle length,Saddle height,Down tube diameter,Seatpost LENGTH,MATERIAL OHCLASS: ALUMINIUM,MATERIAL OHCLASS: BAMBOO,MATERIAL OHCLASS: CARBON,MATERIAL OHCLASS: OTHER,MATERIAL OHCLASS: STEEL,MATERIAL OHCLASS: TITANIUM,Head tube type OHCLASS: 0,Head tube type OHCLASS: 1,Head tube type OHCLASS: 2,Head tube type OHCLASS: 3,RIM_STYLE front OHCLASS: DISC,RIM_STYLE front OHCLASS: SPOKED,RIM_STYLE front OHCLASS: TRISPOKE,RIM_STYLE rear OHCLASS: DISC,RIM_STYLE rear OHCLASS: SPOKED,RIM_STYLE rear OHCLASS: TRISPOKE,Handlebar style OHCLASS: 0,Handlebar style OHCLASS: 1,Handlebar style OHCLASS: 2,Stem kind OHCLASS: 0,Stem kind OHCLASS: 1,Stem kind OHCLASS: 2,Fork type OHCLASS: 0,Fork type OHCLASS: 1,Fork type OHCLASS: 2,Seat tube type OHCLASS: 0,Seat tube type OHCLASS: 1,Seat tube type OHCLASS: 2
4563,400.0,54.0,590.1007,66.0,149.8,45.0,550.0,74.0,724.6365,45.0,40.0,28.6,36.5,21.35,15.0,15.0,9.0,32.4,45.0,44.0,330.0,350.0,10.0,18.0,0.0,0.0,142.0,4.0876868022433,0.6909215217411567,1.5329343860121942,3.4373060540922142,1.3846826145088962,5.635751875610632,2.4183788851661467,711.2,127.2,711.2,127.2,0.0,73.0,50.0,692.0,32.7,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,255.0,102.0,0.0,1.0,1.0,80.0,80.0,278.0,800.0,34.9,440.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3267,425.0,60.0,590.2344,72.0,145.9,45.0,599.7,73.0,647.51154,45.0,40.0,25.4,36.5,23.35,13.0,15.0,9.0,33.3,44.7,44.6,330.0,300.0,16.0,18.0,0.0,0.0,135.0,4.354505173142951,1.0363888725329782,1.3829885503146997,0.41745329378700585,1.8126478314472354,1.2366328890381455,3.1307314019265022,695.0,73.0,695.0,73.0,0.0,68.0,40.0,692.0,35.0,0.0,0.0,1.0,1.0,1.0,9.0,1.0,0.0,204.0,0.0,0.0,1.0,1.0,80.0,80.0,275.0,780.0,40.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
525,400.0,60.0,609.04944,74.0,140.0,37.0,583.3,74.0,704.82495,32.0,38.1,28.6,34.0,18.75,19.0,14.0,25.0,29.9,43.3,59.7,330.0,300.0,16.0,18.0,0.0,0.0,120.0,5.660674789080143,0.8799886072034495,1.3414356248356671,1.3584553400694934,0.25215392250349966,1.9261848960557333,1.006562351297088,680.0,58.0,680.0,58.0,0.0,68.0,35.0,692.0,28.6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,51.0,51.0,0.0,1.0,1.0,80.0,80.0,210.0,733.0,31.8,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3763,405.0,55.0,548.0841,75.0,114.1,45.0,560.6,76.0,635.0091,35.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,27.5,45.6,37.5,330.0,350.0,16.0,18.0,1.0,1.0,120.0,3.2557668659413457,3.4363837787097973,15.949234698970141,1.2120519000429868,2.847942358355567,5.480018818748847,3.48486269382065,676.0,54.0,676.0,54.0,0.0,68.0,27.0,692.0,27.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,255.0,230.0,242.0,1.0,1.0,80.0,80.0,250.0,718.0,27.0,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1960,450.0,83.83781,573.8145,72.43219,111.0,45.0,430.0,77.43219,672.09595,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,27.0,49.9,40.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,4.213840942149772,0.32457052108338835,0.7591239188387,0.3219577170401645,0.3341296186127905,0.18815101915395774,0.6991864389935274,667.0,45.0,667.0,45.0,1.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,8.0,2.0,1.0,204.0,153.0,255.0,1.0,1.0,80.0,80.0,278.0,645.0,34.9,300.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
582,405.0,69.0,582.30414,73.0,140.0,45.0,514.8,73.0,632.72485,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,24.0,48.8,41.4,330.0,300.0,16.0,18.0,0.0,0.0,130.0,0.6770325863862374,0.5059850257690239,1.3257793461396108,0.22640529967921674,5.348903400802683,0.5689143095427731,0.7672760275799194,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,745.0,34.9,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1110,433.0,40.0,529.21313,72.0,266.7,23.0,505.6,73.0,556.9344,35.0,40.0,27.0,36.5,19.5,12.5,15.0,28.0,41.0,15.6,117.6,330.0,300.0,16.0,18.0,0.0,0.0,135.0,8.966445954831567,1.0348022297007209,1.145429573306359,0.7936281221202327,0.4377301369504236,1.923654241198254,1.468817779349611,508.0,131.0,690.0,102.0,0.0,68.0,37.0,692.0,28.6,0.0,0.0,1.0,1.0,1.0,7.0,2.0,0.0,255.0,255.0,255.0,3.0,1.0,40.0,80.0,278.0,680.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4178,380.72,62.0,549.55853,75.0,115.7,240.0,685.0,74.0,634.53375,45.0,50.0,30.0,36.5,27.5,15.0,15.0,9.0,26.6,170.0,50.5,370.0,350.0,20.0,18.0,1.0,0.0,120.0,10.12818880938286,5.585518261630601,6.087707810709448,1.3500456232359448,8.652704838925258,3.511006196351823,3.0474064645630126,676.0,54.0,676.0,54.0,0.0,68.0,52.0,700.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,237.0,237.0,54.0,1.0,1.0,80.0,80.0,298.0,720.0,45.0,250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1208,365.0,58.0,492.92383,74.0,119.2,60.0,620.0,74.5,567.7494,35.0,40.0,28.6,31.0,23.35,13.0,15.0,9.0,32.8,21.7,31.0,330.0,300.0,16.0,18.0,0.0,0.0,120.0,6.492687029674974,5.823486131193043,2.6474742808738725,4.096923046890365,11.260990835602772,12.448674277051037,5.125835245133775,640.0,52.0,674.0,56.0,0.0,68.0,33.0,692.0,28.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,204.0,204.0,1.0,1.0,80.0,80.0,298.0,746.0,34.9,200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3107,383.24,70.0,515.8841,73.0,84.0,180.0,546.3,74.0,621.3672,10.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,23.1,46.3,36.2,330.0,350.0,16.0,18.0,1.0,1.0,130.0,1.0871036136796173,0.2877348075579492,0.36324642172399585,1.1233635640879143,0.32191529570476246,1.6013035499677053,0.31184474188507255,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,0.0,0.0,1.0,10.0,1.0,0.0,255.0,153.0,153.0,1.0,1.0,80.0,80.0,300.0,730.0,25.0,330.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1706,378.8,30.0,546.5789,76.0,169.9,45.0,580.0,75.0,619.1321,10.0,50.0,29.7,38.1,22.5,16.5,15.0,9.0,27.3,42.8,36.4,330.0,350.0,16.0,18.0,0.0,0.0,120.0,2.21089946912353,0.7522990517719805,7.849769892465117,2.001588899253432,2.8612171785051075,1.63155656198127,3.7262315091088483,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,35.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,255.0,0.0,51.0,1.0,1.0,80.0,80.0,290.0,750.0,36.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2202,363.31,32.0,602.2238,74.0,205.3,45.0,680.0,72.0,616.41956,45.0,45.0,27.7,36.5,20.5,15.0,15.0,9.0,35.0,100.0,50.0,330.0,350.0,16.0,18.0,0.0,0.0,130.0,0.6705894468939848,0.5667151677967571,2.47916721602807,2.1868369352171575,0.8773206838691585,0.42331305234625455,0.8532398605130592,674.0,52.0,674.0,52.0,0.0,68.0,40.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,204.0,0.0,204.0,1.0,1.0,80.0,80.0,278.0,807.0,45.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1526,380.0,10.0,481.2267,73.0,100.0,45.0,582.2,74.0,593.48413,45.0,40.0,30.05,36.5,23.35,13.0,15.0,9.0,31.1,7.2,34.1,330.0,300.0,16.0,18.0,0.0,0.0,130.0,2.926503943385531,2.6355555698595197,0.8865863335262223,1.1191759316820702,3.6778805466293014,3.279466346544313,1.8731157678492336,674.0,52.0,674.0,52.0,0.0,68.0,45.0,700.0,40.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,255.0,0.0,0.0,1.0,1.0,80.0,80.0,298.0,775.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1632,445.0,45.0,569.9362,71.0,110.0,60.0,480.0,73.5,674.5264,47.0,34.0,28.6,36.5,23.35,20.0,15.0,9.0,35.0,54.0,50.0,330.0,300.0,16.0,18.0,0.0,1.0,135.0,4.984485283014053,1.263881387673033,2.200617354284502,2.0989503482305185,4.111951094739562,1.515104632390515,0.6709855141538497,740.0,118.0,740.0,118.0,0.0,68.0,40.0,692.0,31.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3499,240.6,0.0,257.6198,66.0,60.0,35.0,137.6,78.0,339.91434,0.0,40.0,28.6,36.5,22.4,12.4,15.0,9.0,23.0,57.6,44.7,330.0,350.0,16.0,18.0,1.0,1.0,130.0,1.4331799841982509,0.9649901467414882,1.079251614135589,0.987439635786648,0.6557593589755114,9.1805233534504,0.5264432710264881,310.0,111.0,310.0,111.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,255.0,255.0,0.0,3.0,3.0,40.0,40.0,210.0,230.0,42.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4714,435.0,55.0,569.86304,69.5,107.1,60.0,508.8,72.5,635.11145,47.0,50.8,28.6,36.5,23.35,13.0,15.0,9.0,33.7,45.1,49.4,330.0,350.0,16.0,18.0,1.0,1.0,130.0,1.2761936857966107,0.519083587532301,1.5969430485883913,0.8456208104465974,1.0457804767678538,0.429516967956638,0.3181502637089672,685.0,63.0,685.0,63.0,0.0,68.0,46.0,692.0,31.8,1.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,153.0,204.0,1.0,1.0,80.0,80.0,280.0,652.0,38.1,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
930,425.0,70.0,585.6574,71.5,140.0,45.0,416.7,72.5,652.86194,45.0,40.0,30.0,42.0,23.35,13.0,15.0,9.0,35.2,56.7,56.5,330.0,300.0,16.0,18.0,0.0,0.0,170.0,13.698167901543156,1.2420277374572481,3.144369903416107,2.372255313099721,1.9646803844740552,3.919383371431001,4.810016473099206,674.0,132.0,674.0,132.0,0.0,100.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,204.0,204.0,204.0,1.0,1.0,80.0,80.0,278.0,718.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2653,385.0,70.0,540.6529,73.0,130.5,45.0,547.7,74.0,618.23956,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,32.3,47.7,44.3,330.0,350.0,16.0,18.0,1.0,1.0,130.0,6.785194842229759,1.1701665174001052,3.5362939272325034,0.6462561763583412,1.1236551389676894,2.0730732112468617,1.4492581488757423,640.0,56.0,640.0,56.0,0.0,68.0,41.3,692.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,1.0,80.0,80.0,290.0,698.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2046,450.0,75.0,650.3378,72.0,200.0,45.0,646.9,74.0,659.42474,50.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,38.7,46.9,48.3,330.0,350.0,16.0,18.0,0.0,0.0,130.0,1.149189286800291,1.9562100683011536,1.9432057886957699,0.49093270148406287,2.410852627799778,0.36845322490355636,2.4307465707497564,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,102.0,102.0,255.0,1.0,1.0,80.0,80.0,278.0,785.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2349,715.0,60.0,686.07745,72.0,185.1,30.0,505.9,74.0,739.3199,40.0,38.0,31.25,36.5,16.0,13.0,15.0,9.0,27.2,53.3,43.1,432.0,350.0,16.0,18.0,1.0,1.0,175.0,3.885750174958365,2.7445305526615265,2.631775024195796,13.43800800953597,2.7505504099588167,1.3608554313085217,1.984084468233265,800.0,241.0,800.0,241.0,0.0,100.0,36.4,692.0,31.8,1.0,1.0,0.0,1.0,1.0,10.0,1.0,1.0,255.0,0.0,0.0,1.0,1.0,80.0,80.0,298.0,795.0,34.9,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1373,435.96,60.0,627.23047,72.0,174.8,150.0,655.5,73.0,696.0949,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,40.1,45.5,43.9,330.0,300.0,16.0,18.0,0.0,0.0,130.0,7.119822870023132,3.4873550291012694,4.06098443104029,7.992938730074222,12.97389380837627,4.469702357537579,7.6086973221106815,689.0,67.0,689.0,67.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,9.0,2.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,298.0,796.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1583,388.0,50.5,511.40335,76.5,90.3,45.0,669.3,74.0,661.0177,0.0,40.0,27.7,33.0,19.5,12.5,15.0,9.0,35.0,29.3,38.9,330.0,350.0,16.0,18.0,0.0,0.0,130.0,4.343442937070337,2.4794164212819423,3.1265864968847983,0.3587447914679917,3.1901732727124266,2.2786371500261615,2.5556735873101433,674.0,52.0,674.0,52.0,0.0,68.0,36.0,692.0,28.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,255.0,255.0,255.0,3.0,3.0,40.0,40.0,270.0,790.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3679,405.0,80.0,596.5109,71.5,142.6,45.0,511.0,74.49492,660.7463,45.0,40.0,26.7,48.525,23.35,13.0,15.0,9.0,40.0,45.0,50.0,330.0,350.0,16.0,18.0,1.0,1.0,135.0,14.533522474149798,4.115874660197722,8.262817093680118,3.923257825125336,3.868124545820086,9.331066181961667,10.0037960137842,628.0,69.0,628.0,69.0,0.0,68.0,41.3,692.0,40.0,0.0,0.0,0.0,1.0,1.0,9.0,2.0,0.0,0.0,153.0,153.0,1.0,1.0,80.0,80.0,278.0,709.9,45.0,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
24,405.0,73.0,565.6676,72.0,126.4,77.0,465.0,74.0,644.9196,45.0,40.0,28.6,44.3,26.5,13.0,15.0,7.0,35.4,54.9,59.1,330.0,350.0,16.0,18.0,0.0,0.0,130.0,11.37870383809426,1.3739858422042086,5.1945809178802085,2.3896893656254297,2.984203577886421,6.984413061748429,7.91855982567212,674.0,52.0,674.0,52.0,0.0,68.0,50.0,692.0,32.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,255.0,255.0,255.0,1.0,1.0,80.0,80.0,298.0,728.0,34.9,300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2785,445.0,60.0,689.3322,71.0,168.1,45.0,560.0,73.0,723.54083,45.0,40.0,28.6,38.75,21.0,21.0,15.0,9.0,32.4,50.0,55.2,330.0,350.0,16.0,18.0,1.0,1.0,130.0,1.3925421489936662,1.2145641855140095,1.5337861104064037,1.4347180291224368,1.710911531254768,1.2580514050688225,4.8137813993152205,750.0,128.0,750.0,128.0,0.0,68.0,50.0,692.0,34.9,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,298.0,790.0,41.0,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
409,385.0,70.0,591.4846,72.0,145.0,175.0,649.0,77.0,639.52264,45.0,40.0,25.6,32.5,23.35,13.0,15.0,9.0,34.0,49.0,49.9,330.0,350.0,16.0,18.0,0.0,0.0,130.0,3.271445290366095,1.6951641975878649,10.038455934813651,2.3888227227155214,3.3367687096384993,2.337066615436596,2.6245512061812972,674.0,52.0,674.0,52.0,1.0,68.0,35.0,692.0,28.8,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,102.0,255.0,1.0,1.0,80.0,80.0,235.0,828.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1852,400.0,70.0,544.7216,73.2,93.6,45.0,547.1,74.0,627.22406,45.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,25.6,47.1,40.9,330.0,350.0,16.0,18.0,0.0,0.0,130.0,0.7054172961396011,0.4688139139996328,0.6539186949821894,0.7615302384800797,1.729477085093877,2.1884500644947797,0.33865792206980355,674.0,52.0,674.0,52.0,0.0,68.0,45.0,692.0,31.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,51.0,51.0,51.0,1.0,1.0,80.0,80.0,278.0,698.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2119,421.05,62.5,534.3088,71.0,95.5,38.0,501.0,75.0,637.6653,45.0,40.0,26.7,36.5,20.0,13.0,15.0,15.0,31.8,21.0,36.3,330.0,350.0,16.0,18.0,0.0,0.0,125.0,9.952802637024034,0.9997561130660594,1.1105903340917849,2.7619504005584115,1.7272043594628919,1.0386435157865122,0.7567043247640287,695.0,65.0,695.0,65.0,0.0,68.0,32.0,692.0,28.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,255.0,204.0,0.0,1.0,1.0,80.0,80.0,280.0,650.0,28.0,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3231,396.54,70.0,526.50543,74.0,89.3,120.0,548.6,74.0,618.0658,30.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,20.7,43.6,36.5,330.0,350.0,16.0,18.0,1.0,1.0,130.0,6.360992921350275,3.156358199978537,6.600364073059465,8.842034443438104,4.767775357068572,3.827455660708322,1.506264713575337,674.0,52.0,674.0,52.0,0.0,68.0,41.3,692.0,31.8,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,57.0,0.0,63.0,1.0,1.0,80.0,80.0,275.0,718.0,34.9,330.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1359,400.0,-37.5,390.90295,67.5,150.0,125.0,440.0,67.5,467.21152,0.0,40.0,25.4,36.5,25.4,25.4,25.4,12.7,52.9,40.0,50.0,330.0,300.0,16.0,18.0,0.0,0.0,130.0,6.086216722822928,0.8230407888897443,2.2536031597538644,2.2534139654496417,1.3699869146764716,1.0055009997572313,1.0836596366816031,525.0,75.0,525.0,75.0,0.0,68.0,50.8,692.0,25.4,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,153.0,0.0,0.0,1.0,1.0,80.0,80.0,278.0,500.0,25.4,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1395,440.0,60.0,629.18024,72.0,130.8,45.0,568.3,73.5,725.0547,43.0,40.0,28.6,36.5,23.35,13.0,15.0,9.0,31.6,48.3,49.2,330.0,300.0,16.0,18.0,0.0,0.0,130.0,3.4214107574292894,0.4951743459664329,1.551694623555718,0.2971558419158356,1.294464536160509,4.155913433556196,1.0054749738521065,736.0,114.0,736.0,114.0,0.0,68.0,45.0,692.0,31.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,204.0,204.0,255.0,1.0,1.0,80.0,80.0,278.0,780.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3201,430.0,79.5,647.9969,73.0,185.9,60.0,625.0,73.0,679.5356,65.0,40.0,28.6,36.5,30.0,10.0,15.0,9.0,40.0,35.0,50.0,330.0,350.0,16.0,18.0,1.0,1.0,130.0,0.6468421773754908,0.7506668078378583,1.0906916925865908,0.1909423453180695,1.2580768707038494,1.1957566329462794,0.27652995555942167,670.0,86.0,670.0,86.0,0.0,68.0,41.3,692.0,34.9,0.0,0.0,1.0,1.0,1.0,8.0,1.0,1.0,0.0,51.0,102.0,1.0,1.0,80.0,80.0,280.0,837.0,34.9,300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
